transaction_id,user_id,plan_tier,monthly_spend,api_calls,response_latency_ms,error_flag
TXN_100469,669,Premium,0.0,3208,154.61866319259883,0
TXN_100470,422,Enterprise,,8085,148.15989983771286,0
TXN_100471,971,Premium,0.0,13284,136.472101612872,0
TXN_100472,785,Free,499.0,14687,184.16235285315082,0
TXN_100473,891,Premium,0.0,6838,139.96629315210677,0
TXN_100474,725,Free,0.0,21864,76.87588056158751,0
TXN_100475,387,Premium,499.0,15022,78.22784424169477,0
TXN_100476,1042,Premium,0.0,8530,104.03326717982125,0
TXN_100477,953,Free,0.0,7633,159.90662274910926,0
TXN_100478,762,Enterprise,,5638,82.87368359811384,0
TXN_100479,738,Free,29.99,9693,69.4414127526469,0
TXN_100480,254,Unknown,0.0,13518,239.97164037533923,0
TXN_100481,589,Free,0.0,10305,120.72711179209784,0
TXN_100482,485,Free,499.0,3975,91.88860444365888,0
TXN_100483,884,Free,499.0,10052,-4.6732945570238655,0
TXN_100484,203,Free,29.99,12762,79.69028455540445,0
TXN_100485,1028,Free,0.0,9060,83.96677960548385,0
TXN_100486,492,Premium,499.0,4898,118.94132118334527,0
TXN_100487,910,Premium,0.0,12025,111.57363401248847,0
TXN_100488,345,Premium,0.0,13020,138.82065894696976,0
TXN_100489,275,Free,29.99,7166,62.73505626545158,0
TXN_100490,138,Premium,0.0,14681,181.9357666365234,0
TXN_100491,576,Free,29.99,12980,173.8932258886402,1
TXN_100492,781,Premium,499.0,7705,78.78589072729184,0
TXN_100493,858,Free,499.0,5282,202.79846294209025,0
TXN_100494,637,Enterprise,0.0,8229,61.95981822232046,0
TXN_100495,966,Premium,0.0,14208,77.52678572589,0
TXN_100496,917,Premium,0.0,3707,79.113244390195,0
TXN_100497,1020,Free,0.0,9793,91.63894315897551,0
TXN_100498,507,Free,29.99,5315,77.12970099595856,1
TXN_100499,624,Free,0.0,7730,99.56399493345621,0
TXN_100500,927,Enterprise,0.0,4911,152.76259450355798,0
TXN_100501,605,Enterprise,0.0,16136,106.62809933218398,0
TXN_100502,1002,Free,0.0,11891,263.49053903263643,0
TXN_100503,924,Premium,29.99,6036,183.85740558900258,0
TXN_100504,135,Premium,29.99,15083,177.9219527109091,0
TXN_100505,784,Premium,29.99,8688,77.8419125228392,0
TXN_100506,119,Free,29.99,12194,104.67930440498462,0
TXN_100507,420,Free,29.99,6784,98.68041000763336,0
TXN_100508,875,Free,0.0,7354,71.11141387698152,0
TXN_100509,611,Enterprise,0.0,7401,212.6821863298679,0
TXN_100510,499,Free,29.99,6950,168.76374299021106,0
TXN_100511,753,Free,0.0,11487,111.4919933014959,0
TXN_100512,982,Enterprise,0.0,12980,138.88537291032196,0
TXN_100513,570,Premium,,7976,124.24795763862413,0
TXN_100514,242,Enterprise,0.0,14655,75.92722039860621,0
TXN_100515,191,Free,29.99,6695,155.22702025857438,0
TXN_100516,453,Free,29.99,6950,124.49269259642423,0
TXN_100517,933,Enterprise,0.0,8034,96.47510250605983,0
TXN_100518,899,Free,0.0,9386,67.91202777333459,0
TXN_100519,826,Free,29.99,5803,146.74900604328954,0
TXN_100520,953,Free,0.0,9497,116.62935326470888,1
TXN_100521,150,Free,0.0,4413,81.37253911918295,0
TXN_100522,764,Free,,6039,174.22299048081013,0
TXN_100523,797,Enterprise,29.99,7296,126.4091104650726,0
TXN_100524,674,Enterprise,0.0,10995,40.812689169100324,0
TXN_100525,289,Enterprise,0.0,8457,186.2200307719326,0
TXN_100526,224,Free,29.99,12726,52.7458826223951,0
TXN_100527,249,Free,0.0,7425,96.74286731887543,0
TXN_100528,413,Free,0.0,11995,121.73369763556623,0
TXN_100529,669,Enterprise,0.0,10079,67.54472399720594,0
TXN_100530,441,Free,0.0,9693,112.91137490547405,0
TXN_100531,404,Premium,29.99,11814,190.87091948122008,0
TXN_100532,791,Premium,29.99,10575,182.18833017602552,0
TXN_100533,781,Free,0.0,8768,156.68777610249163,0
TXN_100534,937,Free,0.0,8332,164.71766599589975,0
TXN_100535,882,Unknown,0.0,5355,170.49530364956973,0
TXN_100536,153,Unknown,29.99,10209,162.1863397661185,0
TXN_100537,543,Free,0.0,15343,128.77181384223658,0
TXN_100538,712,Free,0.0,9570,104.46076841882663,0
TXN_100539,363,Unknown,,11253,86.76847508273374,0
TXN_100540,152,Free,0.0,12889,93.97765341859,0
TXN_100541,671,Free,,6695,29.93120581641655,0
TXN_100542,719,Free,0.0,9282,152.7137986134743,0
TXN_100543,104,Premium,0.0,7476,137.96119733747423,0
TXN_100544,202,Free,29.99,9843,125.65609820214202,0
TXN_100545,295,Free,0.0,9935,103.75821515180678,0
TXN_100546,873,Free,0.0,10228,138.0895040947622,0
TXN_100547,976,Premium,0.0,8756,126.00153245301463,0
TXN_100548,983,Unknown,,11030,113.16247747748608,0
TXN_100549,449,Enterprise,0.0,10482,155.16362945481006,0
TXN_100550,146,Enterprise,29.99,8025,117.3190462977554,0
TXN_100551,966,Premium,29.99,12882,146.6145623269291,0
TXN_100552,922,Free,29.99,9757,161.97409024583737,0
TXN_100553,1035,Free,29.99,9002,71.40465111475162,0
TXN_100554,919,Enterprise,0.0,10181,144.38176827832794,0
TXN_100555,755,Free,0.0,6948,4.097076271849204,0
TXN_100556,368,Free,0.0,10376,155.46819766454232,0
TXN_100557,469,Premium,0.0,7115,162.7642298034986,0
TXN_100558,735,Free,0.0,11355,156.8989810388269,0
TXN_100559,205,Free,0.0,5816,165.56194427600894,0
TXN_100560,769,Unknown,499.0,11608,173.8332204011348,0
TXN_100561,758,Enterprise,499.0,6752,115.92384144323228,0
TXN_100562,756,Free,0.0,11746,148.9333317967569,0
TXN_100563,219,Unknown,0.0,10239,161.59832771695,0
TXN_100564,930,Premium,0.0,13982,90.1006424084196,0
TXN_100565,886,Premium,0.0,7027,-999.0,1
TXN_100566,703,Free,0.0,14650,143.3862721182994,0
TXN_100567,157,Free,499.0,9720,154.25136604615773,0
TXN_100568,445,Premium,0.0,11977,170.84121304629514,0
TXN_100569,840,Enterprise,0.0,6099,120.94728139124906,0
TXN_100570,573,Premium,0.0,8263,125.51458897014577,0
TXN_100571,216,Free,,14757,124.31155931539223,0
TXN_100572,929,Free,499.0,7454,95.86671572759917,0
TXN_100573,890,Enterprise,29.99,12206,156.016573499964,0
TXN_100574,226,Free,0.0,13625,148.48766565640085,0
TXN_100575,492,Premium,0.0,10607,115.66810044395794,0
TXN_100576,1007,Free,0.0,8684,122.8043901987365,0
TXN_100577,740,Free,0.0,8479,113.01691573769483,0
TXN_100578,157,Premium,499.0,15974,207.26645199426173,0
TXN_100579,733,Premium,0.0,5915,146.7650083887607,0
TXN_100580,612,Free,0.0,9216,57.38182594519806,0
TXN_100581,850,Free,29.99,15948,120.17230070014467,0
TXN_100582,901,Enterprise,0.0,6670,103.82483463497954,0
TXN_100583,195,Free,29.99,8269,123.47986447785962,0
TXN_100584,737,Premium,0.0,15220,96.3421110482983,0
TXN_100585,217,Unknown,0.0,3763,162.96745119866867,0
TXN_100586,659,Free,0.0,8937,115.35091004152956,0
TXN_100587,700,Enterprise,499.0,9533,123.96782617136712,0
TXN_100588,587,Free,0.0,8515,132.23698065557966,0
TXN_100589,336,Premium,0.0,9618,124.5554601341997,0
TXN_100590,984,Free,0.0,4898,59.14004040248059,0
TXN_100591,996,Unknown,29.99,9942,79.818628402446,0
TXN_100592,371,Free,499.0,12683,82.17305584434797,0
TXN_100593,288,Free,0.0,16600,131.99607681277533,0
TXN_100594,803,Unknown,0.0,7469,93.5027515330525,0
TXN_100595,546,Premium,,9010,87.14532000473953,0
TXN_100596,680,Premium,29.99,10219,109.26393540391165,0
TXN_100597,889,Free,29.99,12906,144.39256580989053,0
TXN_100598,960,Premium,0.0,13373,109.65662300228897,0
TXN_100599,346,Free,0.0,7137,123.13515185275222,0
TXN_100600,175,Free,29.99,10057,111.37542593543033,0
TXN_100601,253,Premium,29.99,11911,235.01168469736606,0
TXN_100602,755,Free,29.99,9968,121.18473424574393,0
TXN_100603,534,Unknown,0.0,4297,101.39790699441569,0
TXN_100604,185,Enterprise,29.99,10498,10.800386707950722,0
TXN_100605,796,Premium,499.0,10206,115.28629077977001,0
TXN_100606,384,Enterprise,499.0,17872,192.65992008840507,0
TXN_100607,319,Premium,0.0,9307,55.54392300609754,0
TXN_100608,168,Free,29.99,8085,84.44117919666056,1
TXN_100609,146,Premium,29.99,10929,218.4992373455757,0
TXN_100610,193,Free,499.0,6758,55.609052816415584,0
TXN_100611,849,Free,499.0,15115,155.8216334676958,0
TXN_100612,552,Enterprise,,13252,108.78704863923164,0
TXN_100613,303,Premium,,6991,67.42068160057917,0
TXN_100614,1011,Enterprise,0.0,11370,145.81374130418115,0
TXN_100615,317,Free,29.99,10380,17.96656766750391,0
TXN_100616,573,Premium,29.99,11558,159.25273770540633,0
TXN_100617,531,Free,0.0,12001,86.04707854997662,0
TXN_100618,440,Premium,0.0,9750,65.2644378159226,0
TXN_100619,650,Premium,0.0,11756,179.5559012316481,0
TXN_100620,711,Premium,499.0,15657,110.57826270107108,0
TXN_100621,388,Free,0.0,8729,159.1447810581827,0
TXN_100622,353,Free,499.0,16297,195.1014732193805,0
TXN_100623,833,Free,29.99,6272,76.00094759574398,0
TXN_100624,456,Premium,29.99,7110,8.77764483112955,0
TXN_100625,122,Enterprise,0.0,11679,144.9761550989755,0
TXN_100626,861,Free,29.99,8603,108.60208384274227,0
TXN_100627,621,Premium,0.0,9406,142.07953701912237,0
TXN_100628,857,Enterprise,0.0,11061,197.35966395961347,0
TXN_100629,936,Premium,499.0,10904,34.3438841223079,0
TXN_100630,199,Premium,29.99,6962,93.49194615483513,0
TXN_100631,901,Enterprise,0.0,10445,132.18289757927732,0
TXN_100632,279,Free,499.0,8013,123.58330047934355,0
TXN_100633,322,Free,0.0,12943,99.97582016783228,0
TXN_100634,1005,Free,0.0,15933,175.97334873389514,0
TXN_100635,861,Unknown,29.99,5971,-6.941142908614367,0
TXN_100636,758,Enterprise,0.0,9499,48.26617469388789,0
TXN_100637,541,Premium,29.99,14036,150.38628196840966,0
TXN_100638,707,Free,29.99,18524,98.96107649496616,0
TXN_100639,868,Free,29.99,11355,157.2050977354886,0
TXN_100640,424,Free,0.0,13865,193.55768343601775,0
TXN_100641,615,Free,0.0,12916,51.425901603950436,0
TXN_100642,115,Premium,0.0,14134,102.47578590945082,0
TXN_100643,891,Unknown,,8297,62.82990519595175,1
TXN_100644,435,Enterprise,0.0,13324,150.36312817157506,0
TXN_100645,858,Premium,0.0,15482,77.6012937553195,0
TXN_100646,357,Free,499.0,17825,187.17587466717669,0
TXN_100647,596,Free,499.0,8018,90.67737868363967,0
TXN_100648,995,Free,499.0,5605,87.15828344135684,0
TXN_100649,259,Premium,,14906,161.1928059923386,0
TXN_100650,574,Enterprise,0.0,9976,119.4380969270988,0
TXN_100651,951,Free,0.0,8893,158.40262972868967,0
TXN_100652,763,Free,0.0,13918,62.884342129856705,0
TXN_100653,1007,Free,0.0,11050,117.95393686046447,0
TXN_100654,789,Free,29.99,13261,178.8691988965541,0
TXN_100655,774,Free,0.0,12050,119.01452561851568,0
TXN_100656,479,Free,29.99,9346,51.23265912964676,0
TXN_100657,644,Free,0.0,4617,198.34027717821635,0
TXN_100658,1028,Enterprise,0.0,8661,65.39753795206207,0
TXN_100659,790,Premium,29.99,7852,84.29352629176239,0
TXN_100660,526,Free,0.0,8789,59.03960547121128,0
TXN_100661,712,Free,29.99,7619,165.96525818925426,0
TXN_100662,367,Free,,10342,249.41051389045825,0
TXN_100663,934,Free,499.0,11385,111.26803771678303,0
TXN_100664,676,Free,0.0,11474,209.78859944978885,0
TXN_100665,516,Premium,499.0,8557,218.51306484337704,0
TXN_100666,267,Premium,0.0,4368,124.96578236620998,0
TXN_100667,941,Premium,29.99,9323,111.01419445340393,0
TXN_100668,142,Free,0.0,11640,103.77084885183284,0
TXN_100669,655,Enterprise,0.0,17583,127.1573336796388,0
TXN_100670,384,Free,,12306,207.15808817198936,0
TXN_100671,496,Free,0.0,6872,127.84672243320874,0
TXN_100672,111,Premium,499.0,15864,108.48247229543838,0
TXN_100673,706,Premium,0.0,16377,118.74751597129764,0
TXN_100674,401,Enterprise,499.0,9953,141.88430962001138,0
TXN_100675,997,Premium,,10158,99.24279939265868,0
TXN_100676,352,Enterprise,0.0,7702,106.96600642128328,0
TXN_100677,598,Enterprise,29.99,6540,91.01722524652413,0
TXN_100678,853,Premium,29.99,8580,74.74260013583745,0
TXN_100679,134,Premium,499.0,11297,145.9757809321568,0
TXN_100680,826,Premium,0.0,6313,76.06423208258398,0
TXN_100681,948,Unknown,29.99,6568,117.12455068919715,1
TXN_100682,189,Premium,0.0,13102,104.90767698480349,0
TXN_100683,875,Free,0.0,8530,160.69784343715938,0
TXN_100684,704,Premium,0.0,6716,106.44951488757386,0
TXN_100685,1021,Free,29.99,8820,146.1612228494265,0
TXN_100686,701,Free,499.0,6677,47.86440566486071,0
TXN_100687,517,Free,0.0,7982,173.7690325612056,0
TXN_100688,214,Premium,29.99,8732,145.02529675344277,0
TXN_100689,716,Enterprise,29.99,8746,178.09342269476355,0
TXN_100690,1002,Free,0.0,9123,132.76860443560926,0
TXN_100691,295,Free,499.0,7909,130.81161757939122,0
TXN_100692,925,Free,0.0,7239,98.65286008538195,0
TXN_100693,600,Premium,0.0,9165,131.00337078361864,0
TXN_100694,725,Free,0.0,11516,69.47545769857138,0
TXN_100695,592,Free,499.0,8021,83.61550895691539,0
TXN_100696,174,Free,,12841,89.26897573163258,0
TXN_100697,512,Free,0.0,8832,104.66988779112907,0
TXN_100698,475,Free,0.0,14353,2.579399918788681,0
TXN_100699,519,Premium,29.99,9224,68.18235663455306,0
TXN_100700,828,Free,29.99,11481,50.43483053640141,0
TXN_100701,376,Premium,29.99,8306,189.7964234426782,0
TXN_100702,860,Free,,13282,70.44088049072029,0
TXN_100703,775,Free,499.0,8858,76.78324387843453,0
TXN_100704,493,Free,499.0,7749,114.35126016597583,0
TXN_100705,968,Premium,29.99,10513,128.28646898215044,0
TXN_100706,556,Enterprise,0.0,8889,137.8546152339196,0
TXN_100707,1019,Enterprise,29.99,7616,91.06051569752937,0
TXN_100708,291,Premium,0.0,11509,111.97878891981422,0
TXN_100709,838,Free,0.0,999999,186.67281806387285,0
TXN_100710,788,Enterprise,0.0,15395,115.93403015267981,0
TXN_100711,198,Premium,29.99,8970,124.55694459270009,0
TXN_100712,647,Free,29.99,6371,160.68551088107247,0
TXN_100713,195,Enterprise,29.99,12151,155.02243864269306,0
TXN_100714,763,Free,0.0,10177,38.52990632003565,0
TXN_100715,762,Free,29.99,7444,136.78559018263184,0
TXN_100716,289,Free,0.0,9691,120.71999134239064,0
TXN_100717,835,Free,29.99,9410,195.8884053444433,0
TXN_100718,136,Premium,0.0,6609,71.05633643778614,0
TXN_100719,879,Free,499.0,4799,78.52607627914647,0
TXN_100720,468,Free,499.0,8183,101.15847297441599,0
TXN_100721,794,Free,29.99,10234,155.16567595138682,0
TXN_100722,624,Premium,29.99,7658,171.94263642076623,0
TXN_100723,378,Premium,29.99,9987,105.79593374196914,0
TXN_100724,316,Free,0.0,12527,148.25437775605099,0
TXN_100725,966,Free,29.99,6313,92.2034434186379,0
TXN_100726,972,Free,29.99,6824,118.06538438411685,0
TXN_100727,897,Enterprise,29.99,9101,141.47667399328571,0
TXN_100728,372,Free,0.0,6660,205.9169465952916,0
TXN_100729,980,Free,499.0,10232,165.80845008087365,0
TXN_100730,161,Free,0.0,11594,172.43215533625727,0
TXN_100731,695,Premium,0.0,6896,106.70512951011565,0
TXN_100732,979,Premium,,5498,42.124069542248435,0
TXN_100733,828,Free,499.0,8534,223.12085658501456,0
TXN_100734,441,Free,0.0,8810,46.17041846007649,0
TXN_100735,496,Free,499.0,9738,100.93041771481745,0
TXN_100736,798,Enterprise,0.0,10285,112.11738616772743,0
TXN_100737,118,Enterprise,29.99,9574,177.01316333616649,0
TXN_100738,276,Premium,29.99,15336,171.93039939248246,0
TXN_100739,711,Premium,29.99,21868,92.27681699224301,0
TXN_100740,495,Free,29.99,13276,128.76721638660604,0
TXN_100741,544,Premium,0.0,8800,87.3669379675715,0
TXN_100742,332,Premium,0.0,14961,84.20543327129963,0
TXN_100743,1014,Free,29.99,15113,151.8523204138417,0
TXN_100744,175,Enterprise,0.0,9370,55.438497607262164,1
TXN_100745,364,Free,,11467,130.00651040302427,0
TXN_100746,554,Free,29.99,7019,91.0124492762756,0
TXN_100747,895,Premium,0.0,17212,22.28468541224423,0
TXN_100748,817,Premium,29.99,8663,110.1772802631368,0
TXN_100749,834,Premium,0.0,7904,163.7143445544263,0
TXN_100750,483,Free,0.0,8829,132.19490509672056,0
TXN_100751,663,Enterprise,0.0,5884,65.9757168789034,0
TXN_100752,950,Premium,,5722,126.906260256456,0
TXN_100753,605,Free,0.0,7049,42.17488604202509,0
TXN_100754,466,Unknown,0.0,12754,217.01934972516085,0
TXN_100755,243,Premium,0.0,6369,126.03416831051906,0
TXN_100756,984,Free,0.0,8354,148.47076037296864,0
TXN_100757,168,Premium,0.0,10896,184.57034617386142,0
TXN_100758,198,Free,499.0,8681,127.08889329006182,0
TXN_100759,495,Free,,10013,126.41804653130954,0
TXN_100760,124,Free,0.0,9848,80.33771145986876,0
TXN_100761,1047,Unknown,29.99,11950,25.375447861459293,0
TXN_100762,990,Free,,10162,87.30143637390958,0
TXN_100763,568,Premium,0.0,7931,126.46939980669427,0
TXN_100764,583,Free,0.0,5050,124.04585309699222,0
TXN_100765,664,Premium,499.0,6757,131.89859897167355,0
TXN_100766,250,Premium,29.99,7759,65.42174708514393,0
TXN_100767,243,Premium,0.0,11321,89.27623020770851,0
TXN_100768,668,Free,0.0,6825,161.6835018761551,0
TXN_100769,138,Premium,0.0,8174,128.7254648090086,0
TXN_100770,208,Unknown,0.0,4709,57.47419361906765,1
TXN_100771,792,Premium,499.0,11167,171.15004680295192,0
TXN_100772,141,Free,29.99,10805,192.0658999590692,0
TXN_100773,285,Enterprise,29.99,12494,76.89996200752839,0
TXN_100774,1034,Free,0.0,8400,118.23356821946437,0
TXN_100775,497,Premium,0.0,4533,109.95628795116346,0
TXN_100776,322,Enterprise,0.0,6282,68.9870587882059,0
TXN_100777,733,Free,499.0,7236,118.40235087061137,0
TXN_100778,232,Free,29.99,9268,136.98632818998703,0
TXN_100779,262,Free,0.0,11358,129.6382863095852,0
TXN_100780,314,Premium,0.0,12912,210.26272870776995,0
TXN_100781,832,Premium,499.0,14356,75.63591885929367,0
TXN_100782,334,Free,29.99,13550,69.04520299989058,0
TXN_100783,942,Free,0.0,11304,169.09862341895447,0
TXN_100784,757,Free,0.0,14164,163.33465250454816,0
TXN_100785,850,Free,0.0,8136,23.51550396206858,0
TXN_100786,687,Free,499.0,17684,80.5400692214163,0
TXN_100787,108,Enterprise,29.99,13533,39.442844705850405,0
TXN_100788,173,Free,29.99,14305,-999.0,0
TXN_100789,591,Enterprise,499.0,16662,162.0817949285188,0
TXN_100790,1012,Premium,,5059,117.55735430653984,0
TXN_100791,352,Free,0.0,12306,170.56142991029157,0
TXN_100792,329,Premium,0.0,7171,150.4140754520938,0
TXN_100793,618,Premium,29.99,9245,136.81952572964093,0
TXN_100794,273,Free,0.0,8322,97.11951982426214,1
TXN_100795,752,Free,499.0,10145,55.13945834842606,0
TXN_100796,267,Free,499.0,10716,107.26584935879163,0
TXN_100797,269,Free,29.99,11462,119.27275594350664,0
TXN_100798,492,Free,0.0,9605,145.2700551553308,0
TXN_100799,1045,Free,0.0,7729,128.85687805215213,0
TXN_100800,894,Free,0.0,11246,117.56738278323763,0
TXN_100801,733,Free,499.0,4760,132.3792436378539,0
TXN_100802,293,Free,0.0,11076,74.43559759849273,0
TXN_100803,616,Free,0.0,9777,96.67576426259046,1
TXN_100804,128,Free,0.0,10635,156.99270844785053,0
TXN_100805,264,Unknown,,10737,100.20022862587706,0
TXN_100806,521,Free,29.99,8697,108.20856345156247,0
TXN_100807,438,Premium,499.0,5471,143.5860344173063,0
TXN_100808,747,Free,499.0,14516,85.90724341254358,0
TXN_100809,595,Enterprise,29.99,6494,98.23702354819275,0
TXN_100810,464,Free,0.0,11323,41.08682176255155,0
TXN_100811,932,Unknown,0.0,4866,168.8124453507086,0
TXN_100812,441,Premium,29.99,6916,176.3201689051108,0
TXN_100813,599,Free,499.0,7787,162.10123704331738,0
TXN_100814,756,Enterprise,0.0,4985,127.74222027647436,0
TXN_100815,610,Premium,0.0,8061,67.0482537856953,0
TXN_100816,426,Free,29.99,11112,98.22389313105924,1
TXN_100817,316,Premium,0.0,11195,80.17615867255199,0
TXN_100818,400,Enterprise,29.99,9386,83.58318376195088,0
TXN_100819,231,Free,0.0,8009,102.54253279008432,0
TXN_100820,903,Free,0.0,4569,100.47654871006654,0
TXN_100821,169,Premium,0.0,9958,168.0685584890585,0
TXN_100822,351,Premium,29.99,11424,121.7989503924075,0
TXN_100823,514,Enterprise,29.99,8712,180.49561812707336,0
TXN_100824,886,Premium,0.0,5703,87.36321383228406,0
TXN_100825,544,Free,499.0,8031,136.5603157499504,0
TXN_100826,975,Enterprise,0.0,6094,109.6180935693055,1
TXN_100827,281,Free,0.0,7296,142.43855344904594,0
TXN_100828,266,Free,29.99,5644,157.65639532511054,0
TXN_100829,190,Premium,0.0,6117,170.98820027348316,0
TXN_100830,813,Premium,29.99,13037,103.83115536028261,0
TXN_100831,957,Free,,4598,119.62571403254162,0
TXN_100832,630,Premium,29.99,5474,161.6746766805016,0
TXN_100833,138,Free,29.99,8513,205.02723831823948,0
TXN_100834,225,Free,29.99,9180,123.66084130265533,0
TXN_100835,550,Enterprise,0.0,6812,111.898219272711,0
TXN_100836,272,Free,0.0,11625,115.10343702920719,0
TXN_100837,752,Free,0.0,8358,30.625318973779272,0
TXN_100838,853,Free,,10949,-999.0,0
TXN_100839,319,Unknown,0.0,4478,91.41786461089984,0
TXN_100840,737,Free,29.99,5064,69.43246338591787,0
TXN_100841,157,Free,499.0,8945,145.43403996379058,0
TXN_100842,759,Premium,499.0,5611,116.48145337165106,0
TXN_100843,575,Free,,8353,159.1578325809444,0
TXN_100844,555,Free,29.99,10992,118.6013250118007,0
TXN_100845,928,Premium,0.0,12633,65.67762356751597,0
TXN_100846,994,Free,499.0,7870,127.34839496913456,0
TXN_100847,460,Unknown,0.0,18222,33.42299399158901,0
TXN_100848,1034,Free,0.0,16149,154.88385416591336,0
TXN_100849,100,Free,29.99,9779,182.2002781934059,0
TXN_100850,486,Free,29.99,7622,107.08512880420328,0
TXN_100851,447,Free,499.0,11429,128.77720721636163,0
TXN_100852,289,Premium,,5769,180.33922820256504,0
TXN_100853,604,Free,499.0,10092,119.28913246183696,0
TXN_100854,290,Free,0.0,8380,43.269202668359824,0
TXN_100855,607,Premium,29.99,3918,183.3224437948358,0
